Column1,Column2,Column3
-63,-3397,-4215
300,-2929,-4123
763,-2386,-4000
1024,-2058,-3498
1229,-1355,-3199
1409,-986,-2454
1461,-119,-1453
1406,530,-734
1351,1098,288
1049,1639,980
697,1844,1880
558,2082,2513
164,2223,3211
-137,2157,3817
-388,2022,4170
-917,1815,4563
-1078,1602,4597
-1260,1353,4537
-1392,1103,4332
-1519,879,4087
-1644,659,3837
-1763,443,3649
-1813,231,3407
-1888,28,3148
-1890,-92,2957
-1817,-144,2735
-1829,213,2591
-1727,306,2546
-1858,252,2490
-1986,148,2379
-2098,93,2292
-2209,-10,2206
-2325,-131,2110
-2424,-217,2063
-2475,-326,2026
-2559,-419,1986
-2630,-513,1930
-2690,-607,1655
-2640,-773,1453
-2493,-890,913
-2389,-988,852
-2368,-1139,652
-2207,-1200,405
-1884,-1322,-2
-1806,-1346,-213
-1698,-1474,-495
-1595,-1477,-495
-1592,-1477,-495
-1592,-1477,-495
-1595,-1474,-495
-1546,-1332,-495
-1542,-1323,-291
-1537,-1267,-180
-1528,-1226,-81
-1525,-1149,-53
-1497,-1035,46
-1495,-964,138
-1288,-441,164
-1240,-331,167
-997,-236,189
-900,-196,211
-758,-135,226
-526,84,158
-324,88,155
-120,91,-143
152,93,-362
334,93,-633
524,93,-953
542,-25,-1129
638,-74,-1417
638,-165,-1583
638,-188,-1600
638,-318,-1600
630,-445,-1710
630,-446,-1710
604,-451,-1772
549,-505,-1772
604,-711,-1781
549,-759,-1772
532,-823,-1710
510,-954,-1590
452,-1042,-1492
423,-1042,-1386
406,-1042,-1361
213,-1042,-1242
198,-1042,-1229
12,-1042,-988
-189,-1026,-574
-417,-832,-331
-889,-683,301
-949,-539,307
-1483,-443,933
-1596,-400,1037
-1772,-207,1292
-1762,-146,1286
-1772,-167,1269
-1804,-69,1247
-1846,-115,1208
-1908,-150,1152
-1701,-218,1073
-1640,-322,941
-1493,-380,634
-1319,-415,333
-1198,-454,240
-991,-469,34
-888,-485,-237
-794,-528,-469
-741,-626,-563
-703,-586,-953
-713,-703,-998
-709,-978,-1407
-712,-949,-1472
-723,-1165,-1521
-760,-1163,-1526
-830,-1190,-1580
-895,-1185,-1566
-1508,-1598,-1536
-1628,-1686,-1624
-2045,-1807,-1541
-2309,-1971,-1236
-2699,-1989,-1314
-3262,-2101,-985
-3556,-2288,-990
-3823,-2420,-985
-3978,-2618,-818
-4244,-2727,-656
-4483,-2796,-680
-4691,-2960,-618
-4929,-3143,-739
-5064,-3362,-922
-5163,-3569,-1121
-5238,-3793,-1331
-5297,-3963,-1546
-5344,-4147,-1770
-5338,-4356,-2027
-5327,-4465,-2362
-5337,-4557,-2550
-4785,-4641,-2954
-4377,-4697,-3383
-4303,-4702,-3491
-3884,-4636,-3681
-3528,-4410,-3695
-3064,-4395,-3704
-2533,-3931,-3708
-2418,-3711,-3708
-2263,-3525,-3708
-2064,-3092,-3459
-1975,-2602,-2814
-1828,-2422,-2728
-1794,-1966,-2295
-1564,-1697,-2201
-1504,-1322,-1829
-1467,-1148,-1789
-1454,-762,-1280
-1347,-261,-795
-1322,-35,-476
-1275,-35,-252
-1188,-35,-2
-1184,-39,-2
-1123,-48,36
-1085,-57,36
-1083,-124,36
-680,-157,45
-589,-157,60
-371,-157,60
-285,-157,60
-155,-155,60
-72,-120,205
156,-84,251
315,415,592
525,629,736
556,954,1030
688,1186,1097
770,1562,1412
856,1883,1679
956,2514,2085
983,2691,2379
1226,3206,2674
1362,3372,2707
1328,3414,2749
1434,3485,2814
1323,3477,2869
1191,3431,2931
1037,3362,2990
869,3287,2862
664,3207,2873
452,2737,2613
241,2419,1881
68,1958,1761
-180,1822,1444
-357,1520,1328
-474,773,755
-642,467,277
-729,-60,-287
-839,-611,-814
-858,-833,-1399
-818,-1145,-1986
-653,-1143,-2284
-685,-1175,-2793
-532,-1384,-2973
-341,-1442,-3226
-162,-1453,-3765
43,-1740,-4132
152,-2045,-4696
219,-1968,-5048
264,-1932,-5233
293,-1787,-5117
364,-1587,-4924
468,-1409,-4756
513,-1288,-4546
312,-1470,-4428
248,-1320,-4219
181,-1241,-4012
-89,-1263,-4136
-197,-1180,-3938
-265,-1108,-4074
-335,-1187,-4013
-479,-1064,-3882
-969,-1383,-3806
-1048,-1768,-3579
-1089,-1797,-3638
-1129,-2010,-3580
-1087,-1937,-3489
-1269,-2028,-3393
-1392,-2100,-3327
-1655,-2549,-3311
-1672,-2635,-3342
-1772,-3068,-3334
-1905,-3237,-3346
-1954,-3446,-3434
-1916,-3702,-3584
-1919,-3727,-3664
-2076,-4057,-3730
-2364,-4248,-3795
-2362,-4722,-4190
-2704,-4807,-4277
-2814,-5111,-4509
-3079,-5242,-4510
-3042,-5427,-4530
-3085,-5420,-4530
-3371,-5407,-4530
-3433,-5392,-4530
-3440,-5187,-4530
-3387,-5173,-4510
-3294,-4911,-4610
-3199,-4832,-4608
-3077,-4561,-4600
-2926,-4446,-4589
-2767,-4197,-4579
-2347,-4155,-4566
-1863,-3846,-4673
-1655,-3767,-4664
-1061,-3530,-4636
-669,-3277,-4602
-37,-2768,-4700
634,-2556,-4657
1059,-2314,-4636
1896,-1830,-4765
2532,-1375,-4721
2967,-854,-4604
3312,-379,-4280
3735,128,-3946
4028,617,-3528
4302,1102,-3111
4547,1590,-2642
4762,2061,-2098
4772,2484,-1578
4896,2920,-1007
4796,3263,-435
4363,3042,164
4185,3287,629
3916,3280,1045
3698,3380,1403
3656,3394,1753
3525,3292,2067
3402,3182,2339
3192,2945,2491
2950,2923,2709
2388,2901,2841
2081,2746,2880
2015,2593,2916
1475,2486,3028
1194,2457,3223
1118,2388,3244
860,2350,3664
675,2288,3640
299,2256,4131
213,2384,4347
-162,2544,4814
-205,2524,5032
-298,2709,5240
-307,2706,5272
-318,2706,5272
-321,2706,5272
-314,2709,5272
-287,2769,5282
-315,2718,5259
-370,2795,5205
-321,2677,5075
-439,2457,4671
-284,2573,4523
-405,2319,4181
-246,2205,3786
-122,2168,3604
-42,2247,3183
104,2293,3027
291,2333,2789
429,2385,2355
556,2309,2230
721,2167,2127
815,2016,1813
952,1768,1728
1054,1733,1383
1132,1674,1343
1200,1560,1067
1216,1552,907
1220,1546,907
1502,1543,907
1551,1543,907
1606,1543,907
1626,1720,907
1701,2275,994
1729,2500,1074
1674,2978,1424
1576,2994,1610
1515,2991,1629
1441,2988,1784
1325,2985,1784
1168,2981,1872
784,2975,1888
592,2386,1983
-208,2159,2020
-532,1342,1945
-1437,868,1782
-1662,131,1760
-2401,-287,1629
-2556,-960,1421
-2858,-1179,1268
-2915,-1402,1001
-3016,-1571,831
-3069,-1707,583
-3226,-1882,351
-3326,-2026,152
-3350,-2196,-297
-3528,-2278,-550
-3521,-2429,-847
-3658,-2486,-1192
-3743,-2577,-1502
-3790,-2624,-1574
-3878,-2727,-1651
-3955,-2836,-1746
-4009,-2938,-1927
-4048,-3089,-1964
-4166,-3184,-2028
-4183,-3288,-2209
-4171,-3366,-2308
-4142,-3505,-2513
-4104,-3638,-2734
-4044,-3649,-2913
-3974,-3684,-3087
-3765,-3727,-3288
-3147,-3661,-3347
-2829,-3629,-3413
-2676,-3535,-3479
-2026,-3189,-3533
-1695,-2969,-3529
-1292,-2699,-3314
-1104,-2361,-3258
-813,-2223,-3029
-598,-2073,-2899
-311,-1902,-2830
-24,-1660,-2559
319,-1431,-2531
574,-1192,-2470
835,-961,-2396
1037,-533,-2311
1211,-214,-2205
1459,103,-1984
1593,384,-1751
1674,656,-1516
1731,933,-1229
1748,1202,-967
1671,1361,-627
1599,1550,-335
1492,1533,-47
1118,1563,267
676,1443,508
416,1373,924
-46,1258,1247
-285,1035,1325
-709,823,1359
-1018,468,1381
-1117,171,1361
-1238,-24,1324
-1349,-161,1205
-1452,-417,1047
-1538,-504,894
-1599,-663,759
-1574,-716,647
-1439,-820,445
-1364,-878,86
-1281,-992,4
-1245,-1110,-294
-1203,-1219,-548
-1026,-1224,-934
-998,-1248,-1208
-885,-1644,-1920
-551,-1647,-2228
-320,-1757,-2530
204,-1477,-2614
656,-1294,-2633
1050,-855,-2526
1351,-383,-2373
1586,80,-2180
1750,534,-1933
1806,942,-1651
1899,1277,-1209
1855,1616,-876
1952,1981,-523
1729,2101,-216
2021,2329,288
2182,2321,554
1982,2482,896
2192,2694,934
2313,2815,1018
2478,2795,1156
2312,2867,1502
2119,2763,1787
2053,2707,1875
1975,2586,2141
1798,2471,2384
1805,2445,2589
1773,2204,2690
1674,2132,2652
1017,1875,2638
684,1809,2670
296,1767,3173
67,1742,3270
-238,1452,3679
-517,1158,3820
-794,1213,4172
-977,1196,4127
-1246,1122,4219
-1499,895,4000
-1856,523,3938
-2220,245,3678
-2789,-122,3412
-2945,-482,3087
-3206,-833,2839
-3359,-1173,2484
-3486,-1500,2093
-3635,-1790,1716
-3732,-2044,1346
-3801,-2269,952
-3788,-2477,655
-3779,-2667,418
-3753,-2713,116
-3711,-2876,-185
-3654,-3022,-418
-3675,-3116,-651
-3702,-2771,-530
-3464,-2590,-733
-3371,-2178,-533
-3149,-2286,-276
-3156,-1686,-272
-2924,-1659,-257
-2683,-1220,-280
-2485,-1014,-357
-2505,-880,-434
-2208,-678,-488
-2012,-652,-447
-1661,-714,-408
-1360,-778,-439
-1289,-761,-823
-1018,-725,-864
-608,-727,-870
-405,-725,-1029
-439,-715,-1086
-475,-728,-1149
-440,-720,-1183
-349,-725,-1182
-244,-812,-1197
-127,-1091,-1196
-309,-1287,-1156
-578,-1311,-1031
-773,-1326,-1048
-998,-1253,-972
-1218,-1238,-787
-1568,-1400,-481
-1487,-1338,-422
-1645,-1484,8
-1772,-1422,-52
-1943,-1261,267
-2116,-1330,164
-2171,-1021,74
-2176,-1041,21
-2312,-1067,-157
-2559,-1239,-353
-2529,-1339,-375
-2667,-1410,-401
-2809,-1490,-617
-3027,-1664,-931
-3152,-1770,-1040
-3321,-1888,-1120
-3479,-2340,-1341
-3566,-2618,-1650
-3743,-3008,-2057
-3935,-3402,-2500
-4035,-3747,-2730
-4180,-3920,-2987
-4459,-4012,-3284
-4516,-4106,-3551
-4600,-4399,-3752
-4699,-4568,-3989
-5062,-4933,-4249
-5517,-5223,-4455
-5567,-5511,-4773
-5930,-5979,-5040
-5845,-6078,-5375
-5812,-6132,-5533
-5771,-6218,-5670
-5705,-6587,-5850
-5569,-6801,-6193
-5529,-7050,-6423
-5267,-7064,-6548
-5014,-7167,-6638
-4598,-7013,-6820
-4204,-6856,-6929
-3775,-6688,-7008
-3320,-6536,-7142
-2863,-6307,-7092
-2388,-6051,-7161
-1857,-5749,-7184
-1371,-5391,-7135
-798,-4953,-6979
-300,-4542,-6875
200,-4097,-6699
720,-3586,-6548
1125,-2946,-6341
1515,-2440,-5588
1943,-1905,-5332
2362,-1348,-4727
2864,-712,-4269
3187,8,-3535
3502,624,-2810
3729,1189,-2164
4004,2096,-1188
4113,2621,-472
4146,3392,599
4107,3926,1373
4085,4215,2089
3929,4710,2768
3790,4814,3233
3787,4867,3642
3646,4762,3977
3703,4742,4210
3725,4637,4396
3643,4585,4549
3584,4536,4435
3570,4325,4486
3557,4239,4182
3381,4095,4059
3357,4029,3878
3358,3934,3782
3392,3849,3713
3384,3602,3717
3372,3627,3726
3339,3647,3739
3304,3663,3754
3198,3673,3711
3131,3677,3658
3393,3915,4038
3392,3986,4089
3498,4161,4214
3596,4454,4420
3682,4551,4763
3882,4687,4961
3847,4711,5067
3809,4695,5250
3768,4731,5320
3784,4727,5376
3775,4819,5613
3851,4851,5859
3908,5032,6211
3937,5235,6283
4124,5437,6527
4173,5511,6578
4192,5654,6778
4206,5654,6778
4272,5654,6778
4292,5666,6778
4292,5666,6778
4292,5666,6778
4272,5654,6711
4261,5631,6541
4232,5618,6517
4212,5440,6353
4155,5413,6112
4105,5228,5875
4072,4884,5427
4028,4724,5130
3799,4485,4980
3673,4275,4738
3607,3964,4591
3073,3828,4555
2808,3306,4541
2351,3183,4483
1838,2818,4441
1327,2635,4389
973,2455,4333
283,2286,4264
-321,1672,4275
-1147,1345,4211
-1589,973,4147
-2608,650,4220
-3035,369,4059
-3259,85,3915
-3533,-202,3766
-3748,-491,3600
-3952,-771,3410
-4226,-1008,3213
-4353,-1239,2883
-4528,-1405,2536
-4543,-1476,2256
-4639,-1476,2102
-4591,-1691,1879
-4648,-1473,1778
-4578,-1325,1535
-4633,-1424,1417
-4308,-1609,1163
-4432,-1723,996
-4464,-1843,585
-4658,-1956,504
-4729,-2047,-62
-4778,-2135,-337
-4823,-2845,-1015
-4923,-3298,-1615
-4949,-3745,-1888
-4987,-4144,-2345
-5079,-4671,-2525
-4966,-4740,-2598
-4962,-4805,-2671
-4954,-4868,-2743
-4943,-4926,-2815
-4728,-4980,-2899
-4572,-5011,-2990
-4343,-4712,-2990
-4190,-4627,-2904
-3859,-4386,-2875
-3773,-4399,-2669
-3636,-3923,-2590
-3401,-3916,-2371
-3307,-3558,-2222
-3218,-3313,-1992
-3092,-3216,-1918
-3006,-3122,-1874
-2992,-2754,-1484
-2927,-2777,-1520
-2845,-2452,-1093
-2771,-2570,-1199
-2693,-2315,-1144
-2572,-2276,-1130
-2445,-2023,-1153
-2334,-1928,-1286
-2037,-1798,-1310
-1775,-1808,-1414
-1471,-1773,-1514
-1289,-1719,-1576
-1207,-1614,-1576
-1114,-1555,-1661
-1071,-1315,-1672
-993,-1294,-1633
-912,-1255,-1599
-884,-1241,-1571
-845,-1216,-1470
-813,-1181,-1385
-784,-1169,-1308
-758,-1080,-1252
-736,-1080,-1214
-640,-1014,-1198
-522,-975,-1156
-347,-965,-1073
-316,-885,-986
-16,-812,-985
77,-766,-954
351,-624,-945
710,-528,-793
853,-300,-744
953,-163,-728
1275,113,-654
1304,359,-410
1422,790,-143
1439,998,-75
1453,1268,144
1429,1578,275
1402,1548,675
1370,1512,633
1363,1467,555
1371,1454,462
1240,1459,400
1061,1459,371
903,1292,336
687,697,233
596,594,72
528,362,-19
481,101,-141
366,-64,-271
240,-282,-463
39,-532,-474
-164,-687,-495
-274,-835,-619
-518,-1020,-641
-749,-1196,-658
-982,-1375,-714
-1373,-1492,-658
-1763,-1710,-562
-2149,-1806,-500
-2692,-1987,-417
-3247,-2322,-344
-3885,-2536,-287
-4417,-2717,-244
-4742,-3033,-235
-5089,-3216,-280
-5599,-3421,-371
-5769,-3728,-585
-6066,-3783,-608
-6260,-4183,-870
-6364,-4237,-911
-6366,-4315,-1239
-6368,-4633,-1616
-6369,-4805,-1906
-6370,-5107,-2401
-6371,-5134,-2611
-6234,-5161,-3171
-5861,-5175,-3171
-5573,-5175,-3171
-5330,-5175,-3171
-4933,-4927,-3171
-4527,-4437,-3171
-4376,-3862,-2874
-3741,-3348,-2843
-3663,-3003,-2222
-3039,-2468,-2164
-2955,-2104,-1695
-2573,-1546,-1379
-2338,-1160,-1112
-2155,-655,-676
-1950,-539,-514
-1784,-271,-173
-1733,-232,1
-1615,-171,172
-1557,-111,303
-1485,-84,309
-1397,20,300
-999,39,287
-816,66,272
-420,84,255
-390,100,283
178,113,114
306,125,109
623,134,126
918,273,134
1213,658,132
1264,684,132
1621,957,143
1681,1122,372
1885,1432,523
1905,1848,954
1941,2000,1264
1935,2213,1405
1921,2628,1854
1908,2628,1910
1893,2628,2562
1841,2628,2644
1635,2628,2810
1276,2628,2988
993,2613,3007
750,2458,3083
599,2410,3085
550,2351,3085
372,2231,3085
112,2069,3085
75,1885,3083
38,1851,3083
-15,1704,2820
-126,1453,2544
-194,1304,2366
-260,916,1982
-330,648,1726
-404,318,1238
-454,-46,891
-516,-389,471
-495,-912,7
-447,-1069,-228
-305,-1534,-373
-220,-1715,-536
-232,-1730,-683
-269,-1816,-977
-315,-1807,-1320
-531,-1784,-1516
-606,-1827,-1560
-791,-1802,-1660
-1052,-1813,-1672
-1176,-1793,-1725
-1419,-1815,-1813
-1506,-1825,-1831
-1735,-1799,-1893
-1999,-1831,-1914
-2296,-1974,-1925
-2483,-2097,-1946
-2612,-2360,-2122
-2684,-2400,-2468
-2818,-2678,-2576
-2821,-2919,-2890
-2805,-2936,-3107
-2777,-3029,-3276
-2731,-3053,-3308
-2677,-3116,-3518
-2629,-3112,-3503
-2568,-3087,-3661
-2508,-3062,-3637
-2441,-3040,-3746
-2385,-3092,-3728
-2327,-3270,-3918
-2271,-3315,-4223
-2260,-3635,-4441
-2375,-3654,-4689
-2378,-4106,-4930
-2345,-4122,-4971
-2337,-4333,-5075
-2370,-4323,-5218
-2386,-4403,-5287
-2454,-4456,-5302
-2454,-4456,-5331
-2454,-4456,-5351
-2467,-4467,-5351
-2415,-4422,-5353
-2437,-4430,-5303
-2501,-4403,-5302
-2375,-4384,-5173
-1979,-3707,-5185
-1869,-3653,-5136
-1503,-3155,-5154
-1210,-2683,-5088
-1059,-2754,-5112
-563,-1934,-5019
-494,-2075,-4995
-336,-1419,-4889
-268,-1549,-4868
-133,-1313,-4695
-147,-1457,-4670
-164,-1324,-4422
-230,-1440,-4507
-200,-1572,-4354
-251,-1758,-4357
-326,-1939,-4519
-328,-2142,-4679
-374,-2354,-4818
-498,-2565,-4946
-609,-2790,-5071
-738,-3022,-5191
-931,-3340,-5409
-981,-3661,-5474
-1114,-3863,-5523
-1137,-4117,-5611
-1505,-4343,-5683
-1609,-4550,-5715
-1769,-4457,-5627
-1875,-4178,-5352
-2030,-4150,-5194
-2249,-4233,-5033
-2362,-3890,-4906
-2463,-3472,-4363
-2375,-3101,-4004
-2315,-2589,-3243
-2238,-2200,-2523
-2161,-1660,-1996
-2123,-1151,-1392
-2067,-738,-657
-2093,-290,-201
-2098,-52,275
-2116,468,823
-2153,518,1091
-2205,520,1558
-2227,544,1664
-2334,525,1871
-2410,545,2141
-2495,500,2148
-2635,449,2326
-2803,353,2305
-2964,252,2302
-3141,145,2447
-3250,-7,2458
-3376,-170,2387
-3478,-355,2313
-3576,-483,2237
-3667,-691,2172
-3757,-810,2078
-3859,-968,1794
-3709,-1107,1617
-3672,-1222,1305
-3584,-1337,1219
-3535,-1442,891
-3453,-1517,786
-3502,-1604,706
-3459,-1598,634
-3490,-1618,580
-3359,-1641,525
-3392,-1696,469
-3423,-1730,431
-3404,-1681,378
-3378,-1656,410
-3346,-1580,444
-3282,-1582,426
-3179,-1447,783
-3105,-1285,825
-3054,-1168,854
-3006,-1069,920
-2921,-979,1314
-2807,-885,1508
-2698,-474,1638
-2562,-316,1729
-2343,-135,1834
-2099,44,1957
-1671,339,2060
-1404,550,2261
-825,718,2353
-575,910,2384
238,1362,2399
453,1715,2414
1158,2127,2496
1382,2484,2592
1752,2835,2638
2250,3199,2600
2371,3585,2910
2467,4023,2867
2663,4477,3307
2998,4848,3317
3256,4918,3453
3440,5202,3588
3664,5228,3619
3853,5229,3414
4067,5198,3223
4284,5155,3065
4469,5100,2895
4685,5040,2709
4816,4967,2520
4935,4661,2215
4986,4423,1976
5116,4251,1332
5201,4078,1180
5547,3886,931
5971,3701,785
5881,3533,654
5912,3384,525
5943,3282,408
6164,3215,263
6221,3259,113
6381,3382,-40
6527,3391,-89
6587,3545,-266
6630,3369,-404
6571,3356,-513
6666,3160,-613
6587,3014,-683
6468,2911,-749
6343,2767,-776
6213,2661,-707
6065,2551,-731
5911,2439,-693
5635,2330,-299
5432,2334,-270
4928,2238,297
4814,2362,332
4516,2313,645
4100,2306,895
3818,2320,1083
3334,2321,1386
3232,2546,1698
2870,2710,2090
2781,2830,2125
2707,2828,2164
2524,2823,2220
2208,2815,2283
1936,2800,2352
1590,2778,2417
1020,2395,2406
820,2146,2075
475,1728,1718
-89,1225,1565
-246,946,1078
-1043,457,1077
-1162,16,557
-1821,-334,491
-1925,-887,-4
-2387,-1411,-317
-2657,-1797,-590
-2688,-2116,-1165
-3065,-2671,-1346
-3106,-2887,-1637
-3066,-3281,-1898
-3034,-3490,-2296
-3016,-3542,-2539
-3013,-3535,-2984
-3000,-3535,-3117
-2780,-3535,-3368
-2150,-3542,-3756
-2047,-3484,-3807
-1883,-3114,-3969
-1396,-2904,-4002
-1387,-2880,-4031
-1008,-2698,-4277
-906,-2668,-4374
-566,-2532,-4412
-371,-2322,-4511
-317,-2252,-4543
-318,-2067,-4544
-314,-2082,-4602
-335,-2082,-4605
-346,-2082,-4650
-346,-2082,-4789
-359,-2082,-5008
-359,-2311,-5114
-486,-2552,-5190
-691,-2827,-5296
-808,-2977,-5369
-808,-2994,-5474
-808,-3650,-5756
-808,-3650,-5824
-808,-3665,-5824
-802,-3694,-5835
-748,-3723,-5858
-792,-3753,-5881
-746,-3737,-5903
-694,-3767,-5784
-716,-3495,-5451
-747,-3355,-4983
-542,-2999,-4908
-559,-2902,-4764
-300,-2615,-4685
-130,-2245,-4395
-111,-2009,-4219
-121,-1782,-4001
-153,-1678,-3925
-185,-1680,-3528
-220,-1560,-3533
-267,-1607,-3435
-314,-1560,-3157
-353,-1585,-2935
-404,-1520,-2767
-465,-1450,-2508
-516,-1393,-2288
-576,-1363,-2084
-761,-1345,-1867
-907,-1278,-1312
-974,-1242,-1108
-1055,-1114,-710
-1113,-1067,-685
-1126,-1043,-634
-1139,-952,-382
-1059,-835,-78
-1035,-546,-8
-1002,-329,251
-965,-134,251
-806,-44,278
-758,6,314
-695,129,331
-643,253,413
-417,298,502
-239,366,603
-92,467,661
-36,666,748
76,901,792
349,945,803
441,1009,918
735,1183,1050
957,1201,1140
991,1384,1439
1412,1788,1518
1681,1926,1530
1887,1984,1578
2110,2228,1569
2241,2398,1730
2536,2534,1772
2574,2921,1946
2630,3072,2081
2678,3286,2291
2704,3283,2304
2712,3280,2385
2704,3279,2483
2677,3279,2606
2371,3280,2642
2221,3284,2679
1756,3150,2681
1468,2793,2688
1250,2686,2716
1167,2302,2688
964,2022,2689
879,1681,2443
790,1606,2428
770,1534,2326
761,1285,2231
775,1257,1984
788,1128,1821
799,1121,1691
806,1122,1491
825,1124,1245
900,1125,1209
1556,1127,1106
1694,1131,1069
2229,1420,982
2816,1838,924
2910,1909,922
3516,1997,661
3940,2079,503
4117,2166,246
4242,2278,267
4331,2452,288
5304,2652,320
5457,3008,363
5609,3289,408
5929,3803,518
6001,4192,918
6071,4341,1549
6119,4488,1870
6160,4617,1953
6132,4726,2017
6061,4834,2135
5984,4776,2159
5966,4833,2175
5715,4478,2183
5281,4070,2134
4681,3572,2055
4610,3320,2010
4556,3250,1860
3931,2590,1849
3814,2529,1829
3074,2226,1826
2959,2133,1810
2784,2129,1818
2744,2124,1917
2704,2120,1960
2664,2117,1987
2617,2113,1965
2564,2411,1969
2688,2479,2127
2882,2984,2050
2937,3016,1966
3433,3437,1879
3542,3585,1794
3845,3756,1605
4106,3804,1360
4780,4035,1156
4818,4182,888
5932,4212,436
5938,4243,79
5964,4218,-28
6210,4256,-117
6210,4256,-207
6215,4256,-306
6223,4139,-369
6235,4176,-310
6003,4216,-340
5933,4248,-250
5944,4211,-119
5698,4295,16
5465,4313,151
5300,4118,281
5182,3982,333
4729,4031,478
4503,3942,651
4184,3716,737
4001,3541,822
3758,3537,849
3693,3491,916
3476,3204,1023
3384,3052,850
3344,3037,646
3285,2692,655
2997,2534,567
2937,2112,534
2646,1957,497
2316,1696,455
1894,1221,367
1620,1137,337
1189,579,283
871,517,242
840,287,218
352,166,167
235,17,167
-351,-358,133
-422,-414,151
-483,-371,63
-507,-321,63
-508,-266,8
-502,-284,-222
-491,-227,-719
-147,-175,-969
-96,-122,-1150
-102,-168,-1730
-71,-154,-2009
-17,-163,-2218
23,-217,-2298
56,-249,-2362
82,-305,-2483
-2,-334,-2557
-67,-354,-2590
-87,-374,-2691
-404,-419,-2707
-456,-682,-2924
-656,-862,-3000
-694,-1044,-3133
-725,-1236,-3285
-813,-1439,-3371
-963,-1886,-3486
-1058,-1981,-3645
-1281,-2461,-3750
-1609,-2842,-3749
-1964,-3108,-3745
-2257,-3174,-3723
-2314,-3216,-3689
-2388,-3279,-3609
-2560,-3320,-3486
-2777,-3370,-3124
-2841,-3353,-2910
-2953,-3231,-2527
-3186,-3194,-2112
-3275,-3052,-1863
-3564,-2885,-1444
-3556,-2714,-987
-3530,-2577,-711
-3532,-2459,-273
-3468,-2079,-81
-3434,-1808,555
-3394,-1519,722
-3298,-1355,1160
-3222,-1107,1321
-2939,-983,1438
-2865,-671,1695
-2549,-608,1748
-2390,-488,1801
-2254,-406,1852
-2015,-212,1903
-1887,-112,1950
-1636,16,1995
-1550,197,2040
-1288,400,2084
-954,540,2128
-772,782,2198
-481,1513,2440
-282,1613,2581
-133,2222,2812
157,2516,2970
298,2985,3004
437,3079,3123
604,3208,3178
840,3287,3184
1037,3359,3223
1234,3424,3186
1399,3461,3120
1579,3495,3029
1707,3531,2933
1882,3541,2682
2044,3498,2558
2211,3137,2371
2356,3001,2012
2506,2869,1790
2620,2785,1159
2678,2687,865
2651,2570,735
2712,2365,597
2749,2274,380
2670,2070,150
2619,1951,-20
2448,1861,-243
2510,1631,-403
2458,1354,-658
2150,1159,-922
2095,891,-1116
1693,638,-1198
1246,493,-1333
1025,178,-1415
472,-413,-1484
-43,-1127,-1517
-349,-1493,-1561
-651,-2126,-1666
-1010,-2479,-1817
-1201,-3063,-1962
-1438,-3098,-1882
-1594,-3121,-1770
-1742,-3137,-1664
-1871,-3144,-1566
-1980,-3146,-1465
-2055,-3127,-1291
-1917,-2732,-1138
-1945,-2565,-1004
-1654,-1907,-791
-1600,-1627,-581
-1205,-815,-399
-1012,-796,-320
-658,-65,-24
-460,423,577
113,1165,763
260,1190,1067
485,1651,1286
561,1846,1369
635,2085,1886
719,2163,1876
823,2212,2381
933,2270,2385
1026,2390,2618
1150,2424,2573
1250,2525,2513
1279,2580,2492
1372,2583,2468
1487,2388,2418
1609,2423,2346
1730,2269,2228
1851,2308,2133
1912,2285,2035
2021,2329,1984
2126,2295,1926
2425,2194,1694
2416,2057,1492
2656,2018,1380
2555,2016,1278
2443,1933,1129
2332,1684,1040
2673,1489,993
2531,1395,851
2340,1257,761
2457,1181,410
2525,1096,-13
2981,1051,-69
2935,933,-552
3255,711,-799
3050,558,-1019
3501,412,-1442
3615,274,-1843
3638,115,-1951
3844,-159,-1995
3645,-423,-2026
3265,-692,-2040
2904,-981,-2033
2384,-1069,-2002
1878,-1295,-1584
1402,-1371,-1379
878,-1516,-871
438,-1525,-524
-111,-1478,-205
-584,-1379,257
-877,-1247,623
-1398,-1149,976
-1740,-1082,1380
-1912,-709,1837
-2014,-407,2175
-2021,-310,2472
-2000,139,2763
-1894,433,3158
-1759,624,3480
-1535,965,3690
-1323,1364,3846
-1074,1667,3968
-865,1838,4112
-588,2139,4221
-323,2415,4380
-91,2680,4436
250,2915,4559
514,3120,4692
796,3318,4792
1032,3511,4872
1260,3876,4993
1717,4262,4990
1948,4691,4960
2158,4862,4886
2460,5013,4807
2689,5220,4711
2889,5271,4525
3209,5347,4373
3428,5379,4115
3621,5402,3988
3793,5417,3860
4020,5398,3699
4453,5253,3417
4681,5186,2870
4734,4795,2539
4763,4159,1724
4792,4119,1683
4790,3643,1382
4768,3397,1132
4707,2851,638
4420,2393,517
4274,2278,500
4130,1804,333
3887,1588,313
3671,1315,241
3673,1162,230
3473,1094,235
3340,1123,241
3251,1138,247
3148,1147,254
3142,1159,263
2684,1186,609
2668,1213,791
2688,1330,1152
2661,1540,1329
2674,2079,1487
2689,2329,1587
2528,2653,2062
2451,2913,2181
2400,2931,2372
2310,2917,2496
2130,2896,2511
1887,2870,2538
1479,2838,2594
1142,2665,2647
884,2231,2542
634,2040,2500
281,1728,2376
-41,1389,2116
-299,795,1840
-473,572,1731
-513,527,1409
-615,496,1353
-659,195,1224
-714,183,1168
-737,171,1147
-763,158,1132
-785,345,1114
-834,351,1102
-942,463,1096
